team,season,conference,power5_flag,wins,losses,win_pct,conf_wins,conf_losses,bowl_eligible,sp_overall,sp_offense,sp_defense,talent_composite,srs_rating,points_for,points_against,point_differential,ppg,ppg_allowed,games_played,transfers_out,avg_stars_out,avg_rating_out,transfers_in,avg_stars_in,avg_rating_in,net_transfers,recruiting_rank,recruiting_points,off_pass_success_rate,off_pass_explosiveness,off_pass_ppa,off_rush_success_rate,off_rush_explosiveness,off_rush_ppa,def_pass_success_rate,def_pass_explosiveness,def_pass_ppa,def_rush_success_rate,def_rush_explosiveness,def_rush_ppa
Oregon State,2020,Pac-12,True,2,5,0.2857142857142857,2,5,False,-0.7,29.4,30.0,616.25,,202.0,233.0,-31.0,28.857142857142858,33.285714285714285,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,182.12,0.384297520661157,1.3777749119472125,0.1744744661258657,0.5461847389558233,0.9688254367336508,0.285305763533566,0.470873786407767,1.4461267622695302,0.3184571302025382,0.5018587360594795,1.0087622678802346,0.2436180821445789
Penn State,2020,Big Ten,True,4,5,0.4444444444444444,4,5,False,13.9,35.0,21.0,850.7,5.31270627110505,268.0,249.0,19.0,29.77777777777778,27.666666666666668,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,256.05,0.4444444444444444,1.5984361946291823,0.289503726023576,0.44,0.859935329720431,0.088490990772022,0.3886925795053003,1.49878624977859,0.1874580421560377,0.3933333333333333,0.9970909590409092,0.0368893097557679
Temple,2020,American Athletic,False,1,6,0.1428571428571428,1,6,False,-10.0,23.3,33.0,482.14,,139.0,260.0,-121.0,19.857142857142858,37.142857142857146,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,145.3,0.3928571428571428,1.5888339925042028,0.2014423608835275,0.3431734317343173,0.8528739593622544,-0.0273326769256319,0.4285714285714285,2.0420993103023912,0.4663048853752331,0.4914089347079037,0.8345275986852523,0.1567843195061097
Pittsburgh,2020,ACC,True,6,5,0.5454545454545454,5,5,True,6.0,24.7,18.9,653.05,,319.0,270.0,49.0,29.0,24.545454545454547,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,192.65,0.3895216400911162,1.551179295995219,0.2178284243209393,0.4112903225806452,0.8777951832943945,0.0230780854433604,0.3532219570405728,1.7706376665288126,0.172504168330822,0.3625730994152046,0.97193765225579,0.0144308734114733
Clemson,2020,ACC,True,10,2,0.8333333333333334,9,1,True,26.1,42.6,16.7,915.57,,522.0,242.0,280.0,43.5,20.166666666666668,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,309.73,0.4671968190854871,1.6012796379521117,0.3922679590610385,0.4860050890585242,0.9887084995471762,0.17478939785946,0.369109947643979,1.72323009782984,0.1612143905967807,0.3155216284987277,0.9900192907192448,-0.0579149035863874
Memphis,2020,American Athletic,False,8,3,0.7272727272727273,5,3,True,5.7,34.8,29.4,587.17,,341.0,307.0,34.0,31.0,27.90909090909091,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,165.67,0.4337899543378995,1.8030155556385172,0.3513540864216585,0.4133333333333333,0.858389245103669,0.0068732628325619,0.4311512415349887,1.5756287947765202,0.2926663621916379,0.4092071611253197,0.96169300986381,0.0648760478167501
Vanderbilt,2020,SEC,True,0,9,0.0,0,9,False,-16.8,17.7,34.1,607.68,-14.4094224483278,133.0,336.0,-203.0,14.777777777777779,37.333333333333336,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,182.21,0.4182389937106918,1.469622870794303,0.1564408140540156,0.3633440514469453,0.7599566712670399,-0.0391992827889786,0.5498489425981873,1.3432516276183937,0.4843133140464037,0.5186567164179104,1.0565070665077831,0.2848959852967391
Baylor,2020,Big 12,True,2,7,0.2222222222222222,2,7,False,1.3,25.6,24.2,642.13,1.81899780170614,210.0,263.0,-53.0,23.333333333333332,29.22222222222222,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,181.12,0.3473389355742297,1.5032010399328952,0.1079919597283422,0.3494423791821561,0.9805399955753402,-0.0145041281177163,0.391304347826087,1.5618442079007446,0.1701262682605512,0.4190751445086705,1.0444445682344994,0.1321983957616481
Rice,2020,Conference USA,False,2,3,0.4,2,3,False,-9.2,17.3,26.5,358.95,-2.96405409915578,117.0,94.0,23.0,23.4,18.8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,147.7,0.4551724137931034,1.7133202840314143,0.3908356434942153,0.3869346733668342,0.5974822292577535,-0.0836793630946788,0.4104477611940298,1.5538645802509028,0.1312230855305777,0.3963414634146341,0.8859387925523048,0.0193989168745281
Texas A&M,2020,SEC,True,9,1,0.9,8,1,True,16.2,37.7,21.5,875.1,14.2574948557961,326.0,217.0,109.0,32.6,21.7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,289.49,0.4787878787878787,1.5585420102672851,0.3757487709499103,0.5167958656330749,0.9075304850045516,0.2107457906964929,0.4016853932584269,1.6511307571366476,0.217127551331376,0.3800738007380074,0.8347554551741128,0.0150999636488088
Houston,2020,American Athletic,False,3,5,0.375,3,3,False,3.3,32.2,29.0,608.28,,240.0,256.0,-16.0,30.0,32.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,155.32,0.4212218649517685,1.5764306308748797,0.2079081850815523,0.4352517985611511,0.9147067078861598,0.1129950161639907,0.421455938697318,1.6762156258976353,0.286157571321441,0.3888888888888889,1.2418272866120523,0.14658287623133
North Texas,2020,Conference USA,False,4,6,0.4,3,4,False,-8.0,28.9,36.7,415.68,-19.7938569180364,344.0,428.0,-84.0,34.4,42.8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,164.56,0.4318181818181818,1.8460870774249627,0.368342950483232,0.4976525821596244,0.9932822693000464,0.220442140383059,0.4512195121951219,1.6328822696245937,0.3622761335076525,0.4822695035460992,1.188318057095796,0.3078070155231873
Texas,2020,Big 12,True,7,3,0.7,5,3,True,9.7,34.8,25.2,892.91,13.2779663603268,427.0,285.0,142.0,42.7,28.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,270.93,0.4033149171270718,1.684722731682092,0.3199227796987237,0.4586894586894587,1.0444740244170785,0.1516922213469314,0.4554455445544554,1.3424804873360685,0.2343725467098033,0.3961748633879781,0.8266805238366786,0.0085362132860455
BYU,2020,FBS Independents,False,11,1,0.9166666666666666,0,0,True,19.2,39.2,20.3,510.95,19.6318480224631,522.0,184.0,338.0,43.5,15.333333333333334,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,159.91,0.5592783505154639,1.572772968622342,0.5698576039672018,0.4987775061124694,1.13747157107667,0.270599740377241,0.3944723618090452,1.518191322293266,0.1967214061456929,0.3596938775510204,0.775359757200323,-0.070660029672281
Utah,2020,Pac-12,True,3,2,0.6,3,2,False,11.9,36.1,24.3,649.86,,151.0,130.0,21.0,30.2,26.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,212.32,0.4347826086956521,1.3922812242016094,0.168713716288147,0.4395604395604395,0.9921064905640744,0.0909014567976784,0.3775510204081632,1.476901286961383,0.1611385324227003,0.3703703703703703,0.9895152963542192,-0.0834042086990779
Virginia,2020,ACC,True,5,5,0.5,4,5,False,0.9,28.3,27.5,588.54,,307.0,296.0,11.0,30.7,29.6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,185.57,0.4086294416243655,1.5595442287430412,0.1851084661534331,0.4712643678160919,0.9396191391303867,0.1892558542845298,0.4415954415954416,1.8480714728398575,0.3120320070522225,0.3676470588235294,0.9357814317143004,0.0453822894974186
Virginia Tech,2020,ACC,True,5,6,0.4545454545454545,5,5,False,13.7,38.0,24.4,670.7,,342.0,353.0,-11.0,31.09090909090909,32.09090909090909,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,162.89,0.4468864468864469,1.6054469444855926,0.3066806627227152,0.504424778761062,1.0283204145452132,0.2121980423900432,0.4330143540669856,1.6052039689777275,0.2811323808973681,0.5106951871657754,1.0299026454740776,0.248826567305586
Washington,2020,Pac-12,True,3,1,0.75,3,1,False,11.7,30.9,19.1,815.23,,121.0,100.0,21.0,30.25,25.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,252.35,0.4454545454545454,1.7107403674050128,0.4250557759333816,0.4516129032258064,0.9358091006073856,0.1588856679450513,0.4285714285714285,1.3412176899114492,0.1847444403808325,0.5338345864661654,0.7741545414108153,0.157502153143854
Washington State,2020,Pac-12,True,1,3,0.25,1,3,False,4.2,37.8,33.7,516.96,,108.0,154.0,-46.0,27.0,38.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,179.28,0.45625,1.1776170959976806,0.1195428972219221,0.4607843137254901,1.16719421051819,0.1936237340389414,0.4615384615384615,1.5888576766153113,0.4667595846734784,0.4916666666666666,0.9072262264986314,0.1356006042695435
Wisconsin,2020,Big Ten,True,4,3,0.5714285714285714,3,3,False,26.5,38.7,12.2,676.48,9.5036900588794,176.0,122.0,54.0,25.142857142857142,17.428571428571427,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,225.54,0.3943661971830985,1.485258399842982,0.1091860032856097,0.4712230215827338,0.8860779239841757,0.0940583556510465,0.3672566371681416,1.672259368341853,0.200022519956203,0.3227513227513227,0.6667342203824758,-0.2037622896571176
Marshall,2020,Conference USA,False,7,3,0.7,4,2,True,9.5,28.6,19.0,408.98,3.9493394802708,285.0,130.0,155.0,28.5,13.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,146.14,0.4241379310344828,1.588534053544006,0.1704322745838261,0.4735449735449735,0.9155238075626078,0.1985700292131427,0.4089456869009584,1.3473284432532475,0.1410007863384222,0.371875,0.6141461834745537,-0.0637219338664307
West Virginia,2020,Big 12,True,6,4,0.6,4,4,True,8.5,27.9,19.4,631.27,5.94838454507169,265.0,205.0,60.0,26.5,20.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,199.77,0.4302884615384615,1.423939178948138,0.221517499736363,0.3852941176470588,1.0381207961962244,0.0297954662340179,0.3479853479853479,1.5559387975986343,0.1021266062387058,0.3793103448275862,0.9413515315129636,0.0348894778890627
Fresno State,2020,Mountain West,False,3,3,0.5,3,3,False,-5.5,29.3,34.8,440.1,-6.67384986208882,197.0,180.0,17.0,32.833333333333336,30.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,131.51,0.4606741573033708,1.568922799124162,0.2875917516627351,0.4307692307692308,0.9794392775260174,0.124154535568921,0.3214285714285714,1.7260957263924648,0.148188597791527,0.420814479638009,1.2811513395900382,0.2357885158370536
Georgia Southern,2020,Sun Belt,False,8,5,0.6153846153846154,4,4,True,0.2,27.4,27.1,335.43,1.24121821897765,354.0,270.0,84.0,27.23076923076923,20.76923076923077,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,145.22,0.3882978723404255,1.4997253938657829,0.0946184951051386,0.4608,1.0164780490864356,0.2212189462550066,0.3676814988290398,1.578083316707172,0.1316562050792269,0.3959899749373433,0.9744370914698214,0.0557543408694784
Louisiana,2020,Sun Belt,False,10,1,0.9090909090909092,7,1,True,8.1,33.8,25.6,378.95,9.01024768626245,370.0,242.0,128.0,33.63636363636363,22.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,158.34,0.4262820512820512,1.6153652316512974,0.2752259835508225,0.498812351543943,0.9786715881187396,0.2316258479314633,0.3529411764705882,1.485005654556115,0.0223032608341116,0.4768211920529801,0.882944658353529,0.176124239825049
Coastal Carolina,2020,Sun Belt,False,11,1,0.9166666666666666,8,0,True,6.6,33.7,27.3,213.39,13.8720465068665,446.0,243.0,203.0,37.166666666666664,20.25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,136.61,0.5387205387205387,1.6656942036618456,0.586484739784196,0.4801587301587302,0.9768345521992774,0.1778676021522601,0.3979328165374677,1.3718546569722816,0.0830190758900949,0.4540682414698163,1.0646757897290773,0.1839926557779233
Texas State,2020,Sun Belt,False,2,10,0.1666666666666666,2,6,False,-13.4,23.5,36.9,382.6,-8.38761137110927,332.0,458.0,-126.0,27.666666666666668,38.166666666666664,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,145.19,0.392018779342723,1.602361367238452,0.122610356503221,0.4080459770114942,1.1031712197736432,0.1466044420760773,0.4869358669833729,1.5195731427793655,0.39027785898662,0.4844961240310077,0.9047482760985088,0.1733593047741403
Utah State,2020,Mountain West,False,1,5,0.1666666666666666,1,5,False,-16.7,20.2,37.0,400.78,-19.2357126480363,93.0,211.0,-118.0,15.5,35.166666666666664,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,134.5,0.287292817679558,1.491910887311661,-0.0659502757708438,0.3833333333333333,1.074823301321962,0.0502624309388776,0.5,1.481458561306095,0.3998372701911638,0.4937238493723849,0.9583071716342044,0.2221912099565809
Alabama,2020,SEC,True,13,0,1.0,11,0,True,28.3,46.8,18.6,985.86,31.0582224833045,630.0,252.0,378.0,48.46153846153846,19.384615384615383,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310.44,0.5859728506787331,1.6232112113489818,0.6536593882589242,0.5406593406593406,0.8791734509440816,0.2188904707362369,0.380281690140845,1.5709252089871453,0.0878400945695234,0.3863080684596577,0.9521257108613198,0.0475198750892762
Mississippi State,2020,SEC,True,4,7,0.3636363636363636,3,7,False,-1.4,25.4,26.9,739.3,1.62245430432915,235.0,309.0,-74.0,21.363636363636363,28.09090909090909,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,220.24,0.3966101694915254,1.2385868262177515,0.0405873681642606,0.4642857142857143,0.7548915569015687,0.0472876501023208,0.4038929440389294,1.670834370079005,0.1764615705261215,0.4246575342465753,0.84389518189948,0.0424277832016461
Army,2020,FBS Independents,False,9,3,0.75,0,0,True,2.7,27.8,25.3,152.03,2.47454008115632,321.0,178.0,143.0,26.75,14.833333333333334,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,139.43,0.3214285714285714,1.7234829898807245,0.1183583211319924,0.4413012729844413,1.0424564914902064,0.1760743437350633,0.4212218649517685,1.5476692281128694,0.1547268265903109,0.3419540229885057,0.925714911685978,-0.0689981240775544
Illinois,2020,Big Ten,True,2,6,0.25,2,6,False,-5.4,23.9,29.4,644.09,-7.36823008644087,161.0,279.0,-118.0,20.125,34.875,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,152.9,0.2961165048543689,1.925601809748736,0.0990418730552864,0.43042071197411,1.0896466352332734,0.1488181040867921,0.5064935064935064,1.5350474152068692,0.4207703706070304,0.5043988269794721,0.942592195049268,0.2272595005046097
Air Force,2020,Mountain West,False,3,3,0.5,2,2,False,-5.6,24.1,29.8,71.92,4.72561499186316,146.0,90.0,56.0,24.333333333333332,15.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,142.11,0.5,1.581623436288887,0.4474688610279047,0.5337620578778135,0.9607529770484844,0.2839055910660537,0.436241610738255,1.5418842068401906,0.1916136434506479,0.4360189573459715,0.8441466941625957,0.0419007356996418
Akron,2020,Mid-American,False,1,5,0.1666666666666666,1,5,False,-23.7,11.4,35.1,232.81,,103.0,248.0,-145.0,17.166666666666668,41.333333333333336,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,129.48,0.3333333333333333,1.3991681555636917,-0.1508526933717593,0.3459459459459459,1.3767747329274216,0.1478600596793176,0.4779411764705882,1.7660647631414204,0.4819071451067347,0.5065502183406113,1.0875777208814952,0.3324986522485134
App State,2020,Sun Belt,False,9,3,0.75,6,2,True,10.3,33.0,22.6,382.58,7.97091235828848,406.0,240.0,166.0,33.833333333333336,20.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,154.59,0.4476190476190476,1.5836508658204926,0.2766029959040033,0.4828897338403042,1.014992682891307,0.2157177928167355,0.3225806451612903,1.7319348936369496,-0.0050698580843916,0.4019138755980861,1.1049238773695764,0.1616627450674836
Arkansas State,2020,Sun Belt,False,4,7,0.3636363636363636,2,6,False,-6.5,31.1,37.2,389.49,-7.29858762453203,362.0,409.0,-47.0,32.90909090909091,37.18181818181818,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,148.75,0.4526748971193415,1.822047261138539,0.4219596051397769,0.3867403314917127,0.875211784527409,0.0104528682194059,0.4702970297029702,1.7342786430436352,0.4058504816281178,0.359903381642512,1.0531266615051518,0.0072473114872287
Ball State,2020,Mid-American,False,7,1,0.875,6,1,True,-6.7,27.0,33.8,257.94,,274.0,206.0,68.0,34.25,25.75,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,131.5,0.4857142857142857,1.5072729091784671,0.3436814505986042,0.4528875379939209,0.9134078433159084,0.0987835764609754,0.4826498422712933,1.4267945146698962,0.2532221952385435,0.4496124031007752,0.8534649916901337,0.0109541534856018
Buffalo,2020,Mid-American,False,6,1,0.8571428571428571,5,1,True,1.4,27.1,25.6,252.86,,304.0,153.0,151.0,43.42857142857143,21.857142857142858,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,114.94,0.5,1.507105930384359,0.4278823091395915,0.4686468646864686,1.2836738617582213,0.3445013428070399,0.3574660633484163,1.6246747311247605,0.0603645385522396,0.4389312977099237,0.8079529477136757,0.121611715563693
UCF,2020,American Athletic,False,6,4,0.6,5,3,True,13.6,39.4,25.7,593.07,,422.0,332.0,90.0,42.2,33.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,162.97,0.4509345794392523,1.7694825366793738,0.444360474848157,0.501187648456057,0.8410708026862632,0.164146749880844,0.4663072776280323,1.7243717625804411,0.3780557384001919,0.4674698795180723,0.7746109771116023,0.053624648765024
Central Michigan,2020,Mid-American,False,3,3,0.5,3,3,False,-1.8,25.6,27.4,350.35,,188.0,181.0,7.0,31.333333333333332,30.166666666666668,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,130.86,0.3825136612021858,1.489236711889366,0.1580969485446534,0.4489795918367347,1.0082199596712915,0.1402584940384258,0.4126213592233009,2.011796935590536,0.3492494552005404,0.4043478260869565,0.8579496091512843,-0.0120534932313885
Cincinnati,2020,American Athletic,False,9,1,0.9,7,0,True,18.6,34.5,15.9,600.61,,375.0,168.0,207.0,37.5,16.8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,194.95,0.501628664495114,1.4959665154349944,0.3828940068116065,0.430939226519337,1.2151277010575994,0.1891887183002446,0.3093333333333333,1.60569615941747,-0.0208809317862707,0.3926380368098159,0.94009732184949,0.0459117507754139
Eastern Michigan,2020,Mid-American,False,2,4,0.3333333333333333,2,4,False,-12.2,28.3,40.5,246.82,,199.0,216.0,-17.0,33.166666666666664,36.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,136.77,0.4906542056074766,1.5341515293236236,0.3497568353537183,0.4334975369458128,0.9099346109577175,0.0711951112876684,0.4736842105263157,1.435864187941411,0.3382672495150314,0.5650557620817844,0.7636175919188813,0.2094414720239767
Florida Atlantic,2020,Conference USA,False,5,4,0.5555555555555556,4,2,False,-0.3,23.2,23.7,488.99,-8.23556081079015,170.0,157.0,13.0,18.88888888888889,17.444444444444443,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,162.51,0.3529411764705882,1.645280770683306,0.0792121200237115,0.417910447761194,1.0084385909269644,0.1030220235480916,0.4027777777777778,1.475221875927652,0.0964025017861471,0.3954248366013072,0.9344077124768284,0.0522030849738292
Florida International,2020,Conference USA,False,0,5,0.0,0,3,False,-10.7,21.6,32.4,480.5,-17.8415029169469,112.0,162.0,-50.0,22.4,32.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,162.27,0.2620689655172414,1.5438215533439603,-0.1546898591306623,0.379746835443038,1.1632708512504577,0.1813514354935031,0.4013605442176871,1.4498433192440272,0.2345629345981507,0.4460093896713615,1.0122456989180353,0.1671704976571196
Georgia State,2020,Sun Belt,False,6,4,0.6,4,4,True,-5.7,28.7,34.2,333.22,1.86553875047342,333.0,317.0,16.0,33.3,31.7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,140.52,0.4158730158730159,1.6543471680246349,0.2304944532287479,0.4106728538283062,1.0528739027478529,0.1145239264153707,0.4137931034482758,1.6624345813386163,0.2073496136899233,0.4097859327217125,0.9846340717243542,0.042112333647648
Iowa,2020,Big Ten,True,6,2,0.75,6,2,True,16.3,29.7,13.5,631.81,15.9286736038448,254.0,128.0,126.0,31.75,16.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,203.81,0.42578125,1.2515505589504972,0.1834100786365056,0.470383275261324,0.9072963043480696,0.1455171625695344,0.3775510204081632,1.5346432095022833,0.0946224772289264,0.3892857142857143,0.7689674563500717,-0.0208105107198655
Kansas,2020,Big 12,True,0,9,0.0,0,8,False,-16.3,18.5,34.5,546.08,-14.6215941836398,142.0,414.0,-272.0,15.777777777777779,46.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,178.97,0.2959501557632398,1.3893550635814516,-0.0628726804003049,0.3111111111111111,1.161395715838185,-0.0130125133431037,0.4618320610687023,1.483393741450342,0.2819818758803235,0.4611111111111111,1.076193283426302,0.2590855641152097
Kansas State,2020,Big 12,True,4,6,0.4,4,5,False,2.0,26.7,24.7,560.96,0.990126399320858,266.0,322.0,-56.0,26.6,32.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,182.46,0.3552123552123552,1.7968586102496822,0.2184672715339753,0.3841642228739003,1.0619640845557736,0.0626230107208071,0.4497354497354497,1.4246985400933163,0.2787968975693276,0.4040114613180516,1.1795275560383989,0.1558687720519994
Kent State,2020,Mid-American,False,3,1,0.75,3,1,False,-7.5,29.1,36.4,270.29,,199.0,152.0,47.0,49.75,38.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,141.52,0.5801526717557252,1.653568059533286,0.6281201749689785,0.5309278350515464,0.9884413883262948,0.3434277315746281,0.4356435643564356,1.5647433575294716,0.1510857368999787,0.44375,1.4321239308619933,0.347351189816957
Liberty,2020,FBS Independents,False,10,1,0.9090909090909092,0,0,True,6.5,34.2,27.6,158.93,1.71255150821555,420.0,226.0,194.0,38.18181818181818,20.545454545454547,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,146.5,0.4565217391304347,1.6591451162348598,0.3717122308651771,0.5227765726681128,1.0453687198149373,0.275608467286174,0.3701492537313433,1.6326053887577725,0.1860917724367265,0.4454545454545454,0.932453759439724,0.1199729954392077
Louisiana Tech,2020,Conference USA,False,5,5,0.5,4,2,False,-7.0,24.4,31.4,467.46,-11.4728091664937,267.0,347.0,-80.0,26.7,34.7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,162.08,0.3792207792207792,1.4204483025580927,0.0722670289073939,0.4050632911392405,0.9340464686780348,0.0874351120200592,0.4281045751633986,1.5884611432673417,0.2473753954024669,0.4731457800511509,1.0192015250274402,0.202971293412381
Miami,2020,ACC,True,8,3,0.7272727272727273,7,2,True,12.8,32.6,20.2,822.41,,374.0,297.0,77.0,34.0,27.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,256.71,0.4261083743842364,1.6819399288936052,0.3426347184654728,0.4123711340206185,1.048251107591017,0.1392218091354642,0.4098765432098765,1.4893625946978857,0.197664281812165,0.4693877551020408,1.0020465177447655,0.1804431266340592
Middle Tennessee,2020,Conference USA,False,3,6,0.3333333333333333,2,3,False,-11.7,24.3,35.8,405.4,-13.5947022766849,206.0,319.0,-113.0,22.88888888888889,35.44444444444444,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,150.6,0.4290030211480362,1.4231079378365703,0.246330920948587,0.4059405940594059,0.944875038378787,0.0179167819551579,0.4309764309764309,1.6298512840403243,0.2674735675497988,0.4754098360655737,1.0128510494285166,0.2370369401560708
Navy,2020,American Athletic,False,3,7,0.3,3,4,False,-9.3,26.2,35.4,266.19,,166.0,303.0,-137.0,16.6,30.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,128.76,0.3172413793103448,2.171301304944463,0.1726090857922774,0.3709327548806941,1.0484934907117107,0.0493430761525416,0.4463519313304721,1.5491653379885455,0.3261226571014385,0.4439024390243902,1.0807687124714953,0.1619125531564715
Charlotte,2020,Conference USA,False,2,4,0.3333333333333333,2,2,False,-6.6,29.4,35.8,462.29,-14.798243131477,162.0,195.0,-33.0,27.0,32.5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,152.55,0.4123711340206185,1.6603198424335244,0.2203989374512686,0.3755656108597285,1.03618668172153,0.0512375509277356,0.4588235294117647,1.4807416652611902,0.2837702986499181,0.4953271028037383,0.9752722191701778,0.1888362752706416
UL Monroe,2020,Sun Belt,False,0,10,0.0,0,7,False,-18.4,21.6,39.6,286.74,-24.4625607162227,163.0,420.0,-257.0,16.3,42.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,132.3,0.3596059113300492,1.4838421737509075,0.0834098072277746,0.3672566371681416,0.7993137922106368,-0.0812169236024217,0.4473684210526316,1.998083853818433,0.4982861074387517,0.5022321428571429,1.0734985707942744,0.2458463012880127
UNLV,2020,Mountain West,False,0,6,0.0,0,6,False,-19.7,22.0,41.5,447.31,-19.2340201352576,104.0,228.0,-124.0,17.333333333333332,38.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,160.84,0.3347826086956522,1.4781452744724255,0.0730337371623655,0.4285714285714285,1.1060004249670017,0.1683172062215536,0.4090909090909091,1.6315115335323382,0.2575866936540238,0.5307017543859649,1.1636879404920886,0.3900448446581032
Nevada,2020,Mountain West,False,7,2,0.7777777777777778,6,2,True,1.9,27.5,25.6,400.84,2.14172882260829,277.0,210.0,67.0,30.77777777777778,23.333333333333332,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,132.46,0.4393530997304582,1.5944754612617298,0.3696819594507477,0.4152542372881356,1.0942769702008226,0.0908575279915746,0.408284023668639,1.4287660987465367,0.1786083414815008,0.4068965517241379,0.9580445941671696,0.0839322577284324
Northern Illinois,2020,Mid-American,False,0,6,0.0,0,6,False,-18.4,16.0,34.5,262.67,,149.0,232.0,-83.0,24.833333333333332,38.666666666666664,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,149.69,0.407725321888412,1.5023430443363086,0.1500111357944057,0.4278846153846153,0.8446484475805585,-0.0024661157867783,0.5,1.5613027505016377,0.4336607928806322,0.4454976303317535,1.0020120424885417,0.1131737508489272
Oregon,2020,Pac-12,True,4,3,0.5714285714285714,4,2,False,18.1,35.1,16.9,816.74,,219.0,198.0,21.0,31.285714285714285,28.285714285714285,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,259.49,0.4923857868020304,1.6606478213274531,0.4567883731497723,0.504424778761062,0.8853409618758877,0.1188183924885141,0.4357976653696498,1.4145378470538956,0.2344945770071425,0.4595588235294117,0.9181741945961795,0.1308631858924739
Purdue,2020,Big Ten,True,2,4,0.3333333333333333,2,4,False,5.9,32.6,26.8,644.03,-0.375781015421765,163.0,179.0,-16.0,27.166666666666668,29.833333333333332,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,208.38,0.4358974358974359,1.446973117573451,0.2928391236654407,0.4460431654676259,0.6858121374691062,-0.0056416772030949,0.4615384615384615,1.549510244612606,0.4100186111991891,0.4193548387096774,0.6995202136582909,-0.0154081402824198
